District,Size,Floor,Year,配套成熟,环境优美,繁华地段,安全性高,交通便利,品质小区,Price
jinshan,85.54,2,2014,True,False,True,False,False,True,10054
jinshan,110.31,1,2016,False,False,True,False,False,True,10788
jinshan,47.9,2,2018,False,False,False,False,False,False,10439
jinshan,46,2,2015,False,False,True,False,False,False,14566
jinshan,99.79,2,2004,True,False,True,False,False,True,18840
jinshan,139.66,3,2012,False,False,True,True,False,True,30933
jinshan,139.66,3,2013,False,False,False,False,False,False,28498
jinshan,138.94,2,2009,True,False,True,False,False,False,23392
jinshan,132.84,1,2016,False,False,False,False,False,False,23713
jinshan,124.59,2,2000,False,False,True,True,False,True,24882
jinshan,136.64,3,2000,True,False,True,False,False,True,23420
jinshan,132.84,1,2019,False,False,True,True,False,True,23713
jinshan,130.09,1,2014,True,False,True,False,False,True,23446
jinshan,132.92,2,2011,True,False,True,False,True,False,23323
jinshan,144.79,2,2016,True,False,False,False,False,False,28663
jinshan,138.94,3,2000,False,False,True,True,False,True,23248
jinshan,130.63,2,2015,True,False,True,False,False,True,25263
jinshan,139.66,3,2015,True,False,True,False,False,True,30432
jinshan,141.2,3,2014,False,False,True,True,False,True,27550
jinshan,141.82,2,2000,False,False,True,False,False,True,30321
jinshan,134.23,3,2012,False,False,True,True,False,True,22723
jinshan,130,1,2017,False,False,True,False,False,True,26924
jinshan,138.99,2,2015,False,False,False,False,False,True,27341
jinshan,60,3,2019,False,False,False,False,False,False,15834
jinshan,64.11,2,2016,True,False,True,False,False,True,12479
jinshan,61,2,2017,False,False,False,False,False,False,9673
jinshan,66.61,1,2011,False,False,True,True,False,True,21018
jinshan,64.51,2,2015,False,False,False,False,True,False,7753
jinshan,64.21,3,2016,True,True,False,False,False,True,11992
jinshan,60,2,2000,False,False,True,True,False,True,16667
jinshan,64,3,2016,True,False,True,False,False,False,11875
jinshan,139.6,3,2015,False,False,True,True,False,True,30086
jinshan,139.66,3,2015,True,False,True,False,False,False,30790
jinshan,139.66,3,2015,False,False,True,True,False,True,29358
jinshan,144.79,2,2015,True,False,True,False,False,False,27834
jinshan,141.2,3,2015,True,False,True,False,False,True,28683
jinshan,132.84,1,2010,True,False,True,False,False,True,23713
jinshan,138.94,2,2013,True,False,True,False,True,False,24112
jinshan,130,1,2018,False,False,False,False,False,False,25385
jinshan,139.6,3,2000,True,False,True,False,False,True,28296
jinshan,139.66,3,2016,True,False,True,False,False,True,30074
jinshan,132.84,1,2013,True,False,True,False,False,True,23337
jinshan,130,1,2015,False,False,True,True,False,True,24616
jinshan,132.84,1,2008,True,False,True,False,False,True,23337
jinshan,139.66,3,2015,True,False,True,False,False,True,29358
jinshan,130,1,2016,True,False,True,False,False,True,24616
jinshan,132.84,2,2016,True,True,False,False,False,True,23262
jinshan,130,1,2017,False,False,False,False,False,False,24616
jinshan,132.84,1,2010,False,False,False,False,False,False,23337
jinshan,132.84,1,2011,False,True,True,False,False,True,24466
jinshan,73.73,2,2006,True,False,False,False,False,True,61712
jinshan,81.72,2,2006,True,False,False,False,False,True,69139
jinshan,70.96,2,2006,True,False,False,False,False,True,63417
jinshan,71.06,3,2005,False,False,False,False,False,False,60513
jinshan,74.67,1,2006,True,False,True,False,False,False,55578
jinshan,85,2,2006,False,False,False,False,False,False,70471
jinshan,53.95,2,2004,False,False,False,False,False,False,63949
jinshan,73.4,1,2006,False,False,False,False,False,False,58311
jinshan,66.22,1,2002,False,True,False,True,False,True,61915
jinshan,95.41,1,1994,False,False,False,False,False,False,62782
jinshan,73.19,2,1994,False,False,False,False,False,True,64217
jinshan,80.45,2,1995,False,False,False,False,False,False,60908
jinshan,69.19,2,2002,False,False,False,False,False,False,67207
jinshan,57.37,3,1998,True,False,True,False,False,False,61008
jinshan,86.6,2,2002,True,False,False,False,True,False,56813
jinshan,91,2,2000,True,False,False,False,False,True,61319
jinshan,77.29,2,1996,True,False,True,False,False,False,64692
jinshan,71.25,3,1998,True,False,False,False,False,False,60351
jinshan,84.21,1,2003,True,False,True,False,False,False,69470
jinshan,67.39,3,1997,False,False,False,False,False,False,61582
jinshan,71.81,2,1999,False,False,False,False,False,False,69489
jinshan,87.29,2,2008,False,False,False,False,False,False,67477
jinshan,89,3,2012,False,False,False,False,False,False,65169
jinshan,70,2,1998,False,False,False,False,False,False,61143
jinshan,65,3,1994,False,False,False,False,False,False,70000
jinshan,84.1,3,1996,False,False,False,False,False,False,59454
jinshan,55.85,1,1994,True,False,True,False,False,True,68935
jinshan,86.36,3,1996,False,False,False,False,False,False,56740
jinshan,58.68,2,1993,True,False,True,False,False,True,68167
jinshan,84.7,3,2004,True,False,True,False,False,True,84770
jinshan,70.45,1,1994,True,True,True,False,False,False,60327
jinshan,89.73,1,2000,False,False,False,False,False,False,62410
jinshan,71.72,2,2011,False,False,False,False,False,False,62745
jinshan,89.45,1,2008,True,True,False,False,True,False,78257
jinshan,85.36,2,1993,True,True,True,False,False,False,58412
jinshan,51.36,1,1996,True,False,False,False,False,False,74962
jinshan,56.98,3,1991,True,False,True,False,False,True,84767
jinshan,69.39,2,1997,True,False,False,False,False,True,64851
jinshan,85.44,1,2000,False,False,False,False,False,False,53839
jinshan,61.78,2,1993,False,False,False,False,False,False,73649
jinshan,85.36,3,1993,True,False,False,False,False,False,58459
jinshan,82.19,3,2010,True,True,False,False,False,False,55968
jinshan,52.65,2,1997,False,False,True,False,False,False,67427
jinshan,58.63,2,1995,True,False,True,False,True,False,85111
jinshan,89.21,1,2008,True,False,False,False,False,True,81830
jinshan,58.52,2,2014,True,False,True,False,False,True,76897
jinshan,56.11,3,1997,False,False,False,False,False,False,61487
jinshan,57.71,1,1998,True,False,True,False,True,False,71912
jinshan,54.17,2,1993,True,False,False,False,False,True,61289
jinshan,89.37,1,2008,True,False,True,False,False,False,84481
jinshan,90.76,3,1997,True,False,True,False,False,False,60600
jinshan,51.94,2,1986,False,False,True,False,False,False,72777
jinshan,50.21,2,1998,True,False,True,False,False,True,75683
jinshan,72.5,2,2000,True,True,False,False,False,True,62069
jinshan,62.13,2,2000,False,False,False,False,False,False,74039
jinshan,51.86,2,1987,False,True,False,False,False,True,67490
jinshan,64.93,1,1997,False,False,False,False,False,False,70846
jinshan,65,3,1994,False,True,True,False,False,False,69231
jinshan,73.73,2,2006,True,False,False,False,False,True,61712
jinshan,81.72,2,2006,True,False,False,False,False,True,69139
jinshan,71.06,3,2005,False,False,False,False,False,False,60513
jinshan,83.04,2,2006,True,False,True,False,False,False,65632
jinshan,84.41,2,2006,False,True,False,False,False,True,64922
jinshan,84.14,3,2006,True,False,True,False,False,False,62397
jinshan,83.78,3,2006,True,False,True,False,False,False,59084
jinshan,74.67,1,2006,True,False,True,False,False,False,55578
jinshan,85,2,2006,False,False,False,False,False,False,70471
jinshan,53.95,2,2004,False,False,False,False,False,False,63949
jinshan,95.41,1,1994,False,False,False,False,False,False,62782
jinshan,72.71,1,1998,True,True,False,False,False,True,64366
jinshan,80.45,2,1995,False,False,False,False,False,False,60908
jinshan,62.14,3,1998,False,False,False,False,False,False,68394
jinshan,89,1,2000,True,False,True,False,False,False,49439
jinshan,56,3,2013,True,False,True,False,False,False,73215
jinshan,72.76,3,1992,True,False,False,False,True,False,61848
jinshan,69.19,2,2002,False,False,False,False,False,False,67207
jinshan,57.37,3,1998,True,False,True,False,False,False,61008
jinshan,86.6,2,2002,True,False,False,False,True,False,56813
jinshan,57.79,1,1998,True,True,False,False,False,True,60565
jinshan,86,2,2002,True,False,True,False,False,False,63954
jinshan,71.25,3,1998,True,False,False,False,False,False,60351
jinshan,89.45,3,2003,True,False,True,False,False,False,66853
jinshan,50.29,1,1985,True,False,True,False,True,False,65620
jinshan,80.49,3,2007,False,False,False,False,False,False,65847
jinshan,56.82,2,2002,False,False,False,False,False,False,64238
jinshan,85.53,3,2006,False,False,False,False,False,False,68748
jinshan,65.44,3,1990,True,False,True,False,True,False,74573
jinshan,89.66,3,2003,False,False,False,False,False,False,61343
jinshan,55.85,1,1994,True,False,True,False,False,True,68935
jinshan,86.36,3,1996,False,False,False,False,False,False,56740
jinshan,58.68,2,1993,True,False,True,False,False,True,68167
jinshan,55,1,1993,True,False,True,False,False,False,62728
jinshan,56.59,2,1995,False,True,True,False,False,False,63616
jinshan,82.39,2,1997,True,False,False,False,True,False,53126
jinshan,75.81,3,2011,True,False,False,True,False,True,62393
jinshan,45.13,1,1993,True,False,True,False,False,True,73123
jinshan,73.93,1,1996,False,False,True,False,False,True,79129
jinshan,47.5,2,1987,False,False,True,False,False,False,69053
jinshan,98,3,2013,True,False,False,False,False,False,74286
jinshan,51.36,1,1996,True,False,False,False,False,False,74962
jinshan,56.98,3,1991,True,False,True,False,False,True,84767
jinshan,49.17,2,1985,True,False,False,False,True,False,67521
jinshan,70.56,3,1991,False,False,False,False,False,False,69303
jinshan,87.54,2,2004,True,False,True,False,False,True,68541
jinshan,89.79,2,2000,False,False,False,False,False,False,61255
jinshan,72.28,2,2008,False,False,False,False,True,False,63365
jinshan,60,2,1988,False,True,False,False,False,True,61000
jinshan,85.44,1,2000,False,False,False,False,False,False,53839
jinshan,61.78,2,1993,False,False,False,False,False,False,73649
jinshan,49,2,1988,False,False,False,False,True,True,64286
jinshan,82.19,3,2010,True,True,False,False,False,False,55968
jinshan,95.52,2,2010,True,False,True,False,False,False,79565
jinshan,89.09,2,2011,False,False,False,False,False,True,72960
jinshan,58.63,2,1995,True,False,True,False,True,False,85111
jinshan,89.21,1,2008,True,False,False,False,False,True,81830
jinshan,58.52,2,2014,True,False,True,False,False,True,76897
jinshan,92.77,3,2007,True,False,False,False,False,True,64677
jinshan,90.76,3,1997,True,False,True,False,False,False,60600
jinshan,73.73,2,2006,True,False,False,False,False,True,61712
jinshan,72.85,3,2015,False,False,False,False,False,False,67948
jinshan,81.72,2,2006,True,False,False,False,False,True,69139
jinshan,71.18,3,2004,True,False,True,False,True,False,64485
jinshan,71.06,3,2005,False,False,False,False,False,False,60513
jinshan,83.78,3,2006,True,False,True,False,False,False,59084
jinshan,74.67,1,2006,True,False,True,False,False,False,55578
jinshan,74.08,3,1999,True,False,False,False,False,True,60746
jinshan,92.01,2,1995,False,False,False,False,True,False,63037
jinshan,53.95,2,2004,False,False,False,False,False,False,63949
jinshan,76,1,2002,True,True,False,False,True,False,60527
jinshan,95.41,1,1994,False,False,False,False,False,False,62782
jinshan,75.92,2,1994,True,False,False,False,False,True,62962
jinshan,80.45,2,1995,False,False,False,False,False,False,60908
jinshan,69.19,2,2002,False,False,False,False,False,False,67207
jinshan,62.29,2,2002,False,False,False,False,False,False,67427
jinshan,57.37,3,1998,True,False,True,False,False,False,61008
jinshan,86.6,2,2002,True,False,False,False,True,False,56813
jinshan,91,2,2000,True,False,False,False,False,True,61319
jinshan,77.29,2,1996,True,False,True,False,False,False,64692
jinshan,86,2,2002,True,False,True,False,False,False,63954
jinshan,71,2,1998,False,False,True,False,False,True,64522
jinshan,87,1,1996,True,False,True,False,False,False,77012
jinshan,71.25,3,1998,True,False,False,False,False,False,60351
jinshan,67.39,3,1997,False,False,False,False,False,False,61582
jinshan,71.81,2,1999,False,False,False,False,False,False,69489
jinshan,50.29,1,1985,True,False,True,False,True,False,65620
jinshan,80.49,3,2007,False,False,False,False,False,False,65847
jinshan,87.29,2,2008,False,False,False,False,False,False,67477
jinshan,84.95,2,2013,False,True,False,False,False,True,58270
jinshan,70,2,1998,False,False,False,False,False,False,61143
jinshan,89.66,3,2003,False,False,False,False,False,False,61343
jinshan,80,1,2018,False,False,False,False,False,False,62375
jinshan,58.68,2,1993,True,False,True,False,False,True,68167
jinshan,61,3,2018,False,False,True,False,False,True,67869
jinshan,55,1,1993,True,False,True,False,False,False,62728
jinshan,56.59,2,1995,False,True,True,False,False,False,63616
jinshan,82.39,2,1997,True,False,False,False,True,False,53126
jinshan,51.34,1,1996,True,False,True,False,False,False,67200
jinshan,73.93,1,1996,False,False,True,False,False,True,79129
jinshan,85.36,2,1993,True,True,True,False,False,False,58412
jinshan,51.36,1,1996,True,False,False,False,False,False,74962
jinshan,56.98,3,1991,True,False,True,False,False,True,84767
jinshan,49.17,2,1985,True,False,False,False,True,False,67521
jinshan,72.28,2,2008,False,False,False,False,True,False,63365
jinshan,89.79,2,2000,False,False,False,False,False,False,61255
jinshan,60,2,1988,False,True,False,False,False,True,61000
jinshan,85.44,1,2000,False,False,False,False,False,False,53839
jinshan,61.78,2,1993,False,False,False,False,False,False,73649
jinshan,49,2,1988,False,False,False,False,True,True,64286
jinshan,82.19,3,2010,True,True,False,False,False,False,55968
jinshan,89.09,2,2011,False,False,False,False,False,True,72960
jinshan,54.61,2,1987,True,False,True,False,False,False,75994
jinshan,86.42,1,1995,True,False,True,False,True,False,78686
jinshan,89.21,1,2008,True,False,False,False,False,True,81830
jinshan,58.52,2,2014,True,False,True,False,False,True,76897
jinshan,56.11,3,1997,False,False,False,False,False,False,61487
jinshan,57.71,1,1998,True,False,True,False,True,False,71912
jinshan,92.98,3,1995,True,False,False,False,False,False,61196
jinshan,90.76,3,1997,True,False,True,False,False,False,60600
jinshan,73.73,2,2006,True,False,False,False,False,True,61712
jinshan,72.85,3,2015,False,False,False,False,False,False,67948
jinshan,81.72,2,2006,True,False,False,False,False,True,69139
jinshan,70.96,2,2006,True,False,False,False,False,True,63417
jinshan,71.18,3,2004,True,False,True,False,True,False,64485
jinshan,71.06,3,2005,False,False,False,False,False,False,60513
jinshan,84.41,2,2006,False,True,False,False,False,True,64922
jinshan,84.14,3,2006,True,False,True,False,False,False,62397
jinshan,83.78,3,2006,True,False,True,False,False,False,59084
jinshan,74.67,1,2006,True,False,True,False,False,False,55578
jinshan,83.78,3,2006,True,True,False,False,True,False,58248
jinshan,74.08,3,1999,True,False,False,False,False,True,60746
jinshan,92.01,2,1995,False,False,False,False,True,False,63037
jinshan,53.95,2,2004,False,False,False,False,False,False,63949
jinshan,73.4,1,2006,False,False,False,False,False,False,58311
jinshan,93.54,1,2003,True,False,True,False,False,True,64144
jinshan,66.22,1,2002,False,True,False,True,False,True,61915
jinshan,76,1,2002,True,True,False,False,True,False,60527
jinshan,95.41,1,1994,False,False,False,False,False,False,62782
jinshan,65,3,1994,False,True,True,False,False,False,69231
jinshan,73.19,2,1994,False,False,False,False,False,True,64217
jinshan,75.92,2,1994,True,False,False,False,False,True,62962
jinshan,80.45,2,1995,False,False,False,False,False,False,60908
jinshan,68.9,1,2000,True,False,False,False,False,True,71844
jinshan,72.76,3,1992,True,False,False,False,True,False,61848
jinshan,69.19,2,2002,False,False,False,False,False,False,67207
jinshan,62.29,2,2002,False,False,False,False,False,False,67427
jinshan,57.37,3,1998,True,False,True,False,False,False,61008
jinshan,86.6,2,2002,True,False,False,False,True,False,56813
jinshan,91,2,2000,True,False,False,False,False,True,61319
jinshan,77.29,2,1996,True,False,True,False,False,False,64692
jinshan,87,1,1996,True,False,True,False,False,False,77012
jinshan,84.21,1,2003,True,False,True,False,False,False,69470
jinshan,67.39,3,1997,False,False,False,False,False,False,61582
jinshan,89.45,3,2003,True,False,True,False,False,False,66853
jinshan,71.81,2,1999,False,False,False,False,False,False,69489
jinshan,87.29,2,2008,False,False,False,False,False,False,67477
jinshan,65.44,3,1990,True,False,True,False,True,False,74573
jinshan,84.95,2,2013,False,True,False,False,False,True,58270
jinshan,58.68,2,1993,True,False,True,False,False,True,68167
jinshan,84.7,3,2004,True,False,True,False,False,True,84770
jinshan,61,3,2018,False,False,True,False,False,True,67869
jinshan,70.45,1,1994,True,True,True,False,False,False,60327
jinshan,71.72,2,2011,False,False,False,False,False,False,62745
jinshan,82.39,2,1997,True,False,False,False,True,False,53126
jinshan,57.75,1,1997,True,False,True,False,False,False,60607
jinshan,89.45,1,2008,True,True,False,False,True,False,78257
jinshan,47.5,2,1987,False,False,True,False,False,False,69053
jinshan,51.36,1,1996,True,False,False,False,False,False,74962
jinshan,56.98,3,1991,True,False,True,False,False,True,84767
jinshan,49.17,2,1985,True,False,False,False,True,False,67521
jinshan,70.56,3,1991,False,False,False,False,False,False,69303
jinshan,61.78,2,1993,False,False,False,False,False,False,73649
jinshan,85.36,3,1993,True,False,False,False,False,False,58459
jinshan,49,2,1988,False,False,False,False,True,True,64286
jinshan,82.19,3,2010,True,True,False,False,False,False,55968
jinshan,86.42,1,1995,True,False,True,False,True,False,78686
jinshan,89.21,1,2008,True,False,False,False,False,True,81830
jinshan,65,3,1994,False,False,False,False,False,False,70000
chongming,10,2,2017,False,False,True,False,False,False,8000
chongming,91.25,1,2019,False,False,False,False,False,False,17535
chongming,58.17,3,2009,False,False,False,False,False,False,18567
chongming,59.03,2,2009,False,False,False,False,False,False,14400
chongming,87.08,2,2016,False,True,True,False,False,True,23542
chongming,90,2,2022,True,True,False,False,False,False,29445
chongming,74.74,1,2021,False,False,False,False,False,False,30105
chongming,121.88,2,2015,True,True,False,False,True,False,13620
chongming,120.94,3,2017,True,True,False,False,True,False,19018
chongming,122.86,3,2017,False,False,False,False,False,False,13023
chongming,136.32,1,2017,False,False,False,False,False,False,15039
chongming,128.92,2,2017,True,True,False,False,False,False,18694
chongming,113.7,1,2012,False,False,False,False,False,False,13809
chongming,120.46,2,2008,False,False,False,False,False,False,12287
chongming,136.32,2,2017,True,True,False,False,True,False,13572
chongming,121.88,3,2016,False,False,False,False,False,False,13620
chongming,120.46,2,2015,True,False,False,True,False,False,12287
chongming,121.88,3,2015,True,False,False,False,False,False,13538
chongming,113.7,1,2012,False,False,False,False,False,False,14249
chongming,114.95,2,2017,True,True,False,False,True,False,13050
chongming,106.38,2,2017,True,True,False,False,True,False,13631
chongming,113.94,3,2017,True,False,False,False,False,False,14043
chongming,101.33,2,2015,False,False,True,True,False,False,12830
chongming,108.55,1,2016,False,False,False,False,False,False,13635
chongming,116.75,3,2017,True,True,False,False,True,False,13277
chongming,112,2,2015,False,False,False,False,False,False,13393
chongming,128.92,3,2017,False,False,False,False,False,False,19005
chongming,102.2,2,2015,False,False,False,False,False,False,14873
chongming,100.54,2,2017,False,False,False,False,False,False,17705
chongming,128.92,3,2017,True,True,False,False,True,False,18229
chongming,120.94,3,2018,True,False,False,True,False,False,18687
chongming,114.21,1,2017,False,False,False,False,False,False,15761
chongming,118.59,3,2016,False,False,False,False,False,False,12649
chongming,78.73,3,2012,True,False,False,False,False,False,13718
chongming,58.17,3,2009,False,False,False,False,False,False,18567
chongming,82.19,1,2009,False,False,False,False,False,False,14601
chongming,78.73,3,2012,False,False,False,False,True,False,12702
chongming,59.03,2,2009,False,False,False,False,False,False,14400
chongming,83.7,3,2012,True,False,False,False,False,False,11828
chongming,58.78,1,2012,True,False,False,False,False,False,13951
chongming,91.12,3,2012,False,False,False,False,False,False,12402
chongming,102.2,2,2016,False,False,False,False,False,False,14775
chongming,92.57,1,2012,True,False,False,False,True,False,12640
chongming,81.44,2,2009,False,False,False,False,False,False,15349
chongming,112,1,2016,False,False,False,False,False,False,12500
chongming,75.79,2,1999,False,False,True,True,False,True,17549
chongming,117.67,3,2017,False,False,False,False,False,False,16147
chongming,113.94,3,2017,True,False,True,False,False,False,12726
chongming,108.55,1,2016,False,False,False,False,False,False,13358
chongming,112,1,2014,False,False,False,False,False,False,12500
chongming,102.2,2,2017,True,True,False,False,True,False,14775
chongming,58.78,1,2012,False,False,False,False,True,False,14461
chongming,92.57,1,2010,True,False,True,False,False,False,13936
chongming,83.7,3,2012,False,False,False,False,False,False,11948
chongming,113.7,1,2012,True,True,False,False,False,False,13193
chongming,108.55,2,2017,True,True,False,False,True,False,12437
chongming,112,1,2017,False,False,True,True,False,False,12500
chongming,102.2,2,2017,True,False,False,True,False,True,14775
chongming,112,2,2015,True,True,False,False,True,False,12500
chongming,102.2,2,2016,False,False,False,False,False,False,14775
chongming,92.54,2,2017,True,True,False,False,True,False,12103
chongming,78.73,2,2016,True,True,False,False,False,False,14988
chongming,88.49,2,2017,True,True,False,False,True,False,12996
chongming,117.89,2,2017,False,False,False,False,False,False,17729
chongming,84.31,3,2015,False,False,False,False,True,False,12217
chongming,88.7,3,2015,False,False,True,False,True,False,12402
chongming,68.55,3,2017,False,False,False,False,False,False,18673
chongming,86.05,2,2017,True,True,False,False,True,False,13365
chongming,93.78,3,2015,False,False,False,False,True,False,13863
chongming,68.48,3,2017,True,True,False,False,True,False,16502
chongming,61,1,2017,True,True,False,False,True,False,15574
chongming,92.54,2,2017,True,True,False,False,True,False,13184
chongming,90.08,2,2021,False,False,False,False,False,False,32194
chongming,64.74,1,2016,True,True,False,False,True,False,14675
chongming,37,1,1990,True,False,False,False,True,False,9460
chongming,90.45,3,2021,False,False,True,True,False,True,31841
chongming,81.01,3,2016,False,False,False,False,False,False,14196
chongming,83.47,2,2017,True,True,False,False,True,False,13179
chongming,85.33,2,2016,False,False,False,False,False,False,14650
chongming,128,3,2020,False,False,True,True,False,True,27891
chongming,87.22,2,2000,False,False,False,False,False,False,29810
chongming,125.97,3,2016,False,False,True,True,False,True,12543
chongming,82.18,3,2016,True,True,False,False,False,False,14238
chongming,87.53,3,2017,False,False,False,False,False,False,15881
chongming,128.92,3,2017,True,True,False,False,False,False,20168
chongming,75.32,3,2020,False,False,False,False,False,False,30537
chongming,129.39,1,2016,False,True,False,False,True,True,20095
chongming,82.7,3,2010,False,False,False,False,False,False,14511
chongming,129.09,2,2016,False,False,True,True,False,True,28275
chongming,133.89,2,2016,False,False,False,False,False,False,19868
chongming,91.33,3,2009,False,False,False,False,False,False,12045
chongming,61.2,1,2017,False,False,False,False,False,False,16340
chongming,59.15,2,2016,False,False,True,True,True,False,16061
chongming,79.84,2,2015,True,False,False,True,True,False,13528
chongming,81.01,2,2017,True,True,False,False,True,False,13826
chongming,85.33,2,2017,True,True,False,False,True,False,13478
chongming,93.78,3,2015,True,True,False,False,False,False,13116
chongming,84.31,3,2015,False,False,False,False,True,False,12455
chongming,59.15,2,2017,True,True,False,False,False,False,16905
chongming,92.54,2,2017,False,False,False,False,False,False,13184
chongming,88.49,3,2017,False,False,False,False,False,False,14126
chongming,92.54,2,2017,True,False,False,False,True,False,13076
chongming,81.01,3,2017,False,False,True,True,False,False,13579
chongming,92.54,2,2014,False,False,False,False,False,False,12536
chongming,88.49,3,2017,True,True,False,True,False,False,13561
chongming,68.55,2,2017,True,True,False,False,True,False,14297
chongming,83.47,3,2017,True,False,False,False,True,False,13179
chongming,85.33,2,2016,False,False,False,False,False,False,14064
chongming,58.78,1,2017,True,True,False,False,True,False,15312
chongming,85.28,2,2015,True,True,False,False,False,True,12899
chongming,85.87,2,2017,True,True,False,False,True,False,13393
chongming,85.81,1,2015,True,True,False,False,True,False,12820
chongming,58.17,3,2009,True,True,False,False,False,False,18567
chongming,122.61,2,2017,True,False,True,False,False,True,16720
chongming,126.49,2,2018,False,False,True,True,False,True,15812
chongming,122.5,2,2004,False,False,False,False,False,False,19592
chongming,119.91,2,2017,False,False,False,False,False,False,15846
chongming,81.44,2,2012,True,True,False,False,False,False,14981
chongming,92.57,1,2009,True,True,False,False,False,False,14044
chongming,91.12,3,2012,True,True,False,False,False,False,12402
chongming,79.84,2,2012,True,True,False,False,False,False,14780
chongming,100.3,1,2008,False,False,True,True,False,True,12563
chongming,115.21,3,2008,False,False,False,False,False,False,13194
chongming,109.36,1,2012,False,False,False,False,False,False,23775
chongming,68.48,3,2017,False,False,False,False,False,False,15479
chongming,83.47,3,2016,False,False,False,False,False,False,13778
chongming,122.61,3,2018,False,False,True,True,False,True,17128
chongming,126.49,2,2017,False,False,False,False,False,False,14231
chongming,85.33,2,2016,False,False,True,True,False,False,13478
chongming,85.28,2,2012,False,False,False,False,False,False,13837
chongming,119.91,2,2018,True,False,False,False,True,True,15012
chongming,115,3,2008,True,False,True,False,True,False,12957
chongming,85.28,2,2012,False,False,False,False,False,False,13485
chongming,85.28,2,2012,True,False,False,False,True,False,13603
chongming,61,1,2017,False,False,False,False,False,False,14755
chongming,58.78,1,2016,True,False,False,True,False,False,15312
chongming,85.81,1,2014,False,False,False,False,False,False,13169
chongming,86.05,3,2017,False,False,False,False,False,False,13713
chongming,116.58,1,2015,False,True,True,False,False,True,21874
chongming,109.36,1,2016,False,False,True,True,False,True,23775
chongming,115.52,3,2016,False,True,False,False,False,True,27442
chongming,68.48,3,2018,True,True,False,False,False,False,16502
chongming,109.36,1,2013,False,False,False,False,False,False,23775
chongming,85.87,2,2018,True,True,False,False,False,True,13975
chongming,114.71,2,2016,False,False,False,False,False,False,14820
chongming,177.07,3,2009,False,False,False,False,False,False,16548
chongming,100.54,2,2017,True,True,False,False,False,False,17705
chongming,100.12,1,2011,False,False,False,False,False,False,20476
chongming,74.74,2,2021,False,False,True,True,False,True,31443
chongming,59.03,2,2014,True,True,False,False,False,False,14569
chongming,61.2,1,2017,True,True,False,False,False,False,16340
chongming,85.87,2,2017,False,False,False,False,False,False,14557
chongming,86.05,3,2017,True,False,False,False,True,True,13365
chongming,85.81,1,2016,False,False,False,False,False,False,13402
chongming,61,1,2017,False,False,False,False,False,False,14755
chongming,114.71,2,2016,False,False,True,True,False,True,14820
chongming,116.58,1,2015,False,False,False,False,False,False,21874
chongming,100.12,1,2013,False,False,False,False,False,False,20476
chongming,86.05,3,2017,False,False,False,False,False,False,13946
chongming,61,1,2017,False,False,True,True,True,False,14755
chongming,85.87,2,2017,False,False,False,False,False,False,14208
chongming,85.81,1,2015,False,False,True,True,False,False,12820
chongming,101.16,2,2014,True,False,True,True,False,False,19277
chongming,63.78,3,2012,False,False,False,False,False,False,24303
chongming,100.64,2,2017,False,True,False,False,True,True,16892
chongming,100.9,3,2013,True,False,True,False,False,False,21309
chongming,94.11,1,1996,False,True,False,False,False,True,9032
chongming,99.05,2,2008,False,False,False,False,False,False,15144
chongming,87.42,3,2012,True,False,False,True,False,True,21735
chongming,84.23,1,2012,False,False,False,False,False,False,23508
chongming,79.62,1,2011,False,False,True,True,False,True,19217
chongming,88.25,2,2012,False,False,False,False,False,False,23230
chongming,86.24,2,2009,False,False,True,True,False,True,12640
chongming,45,2,1995,False,False,False,False,False,True,7778
chongming,68.55,3,2017,True,True,False,False,False,False,18673
chongming,10,2,2017,False,False,True,False,False,False,8000
chongming,85.04,2,2016,False,False,True,True,False,True,16228
chongming,85.23,3,2016,False,False,True,True,False,True,12672
chongming,88.6,3,2016,False,False,False,False,False,False,20317
chongming,86.06,2,2016,False,False,False,False,False,False,23821
chongming,87.08,2,2016,False,False,False,False,False,False,23542
chongming,81.96,1,2016,False,False,False,False,False,False,15862
chongming,87.4,3,2013,False,False,True,True,False,True,27232
chongming,85.23,3,2016,False,False,True,True,False,True,15136
chongming,86.29,3,2013,False,False,True,True,False,True,26075
chongming,90.13,3,2013,False,False,False,False,False,False,26074
chongming,100.64,2,2017,True,True,False,False,False,True,16892
chongming,101.16,2,2018,False,False,False,False,False,False,19277
chongming,81.96,1,2016,False,False,True,True,False,True,15862
chongming,86.06,3,2013,False,False,True,True,False,True,23821
chongming,87.08,2,2016,False,True,True,False,False,True,23542
chongming,87.08,2,2016,False,False,True,True,False,True,23542
chongming,73.73,2,2006,True,False,False,False,False,True,61712
chongming,72.85,3,2015,False,False,False,False,False,False,67948
chongming,81.72,2,2006,True,False,False,False,False,True,69139
chongming,70.96,2,2006,True,False,False,False,False,True,63417
chongming,71.18,3,2004,True,False,True,False,True,False,64485
chongming,71.06,3,2005,False,False,False,False,False,False,60513
chongming,84.14,1,2006,True,False,True,False,False,False,65368
chongming,84.41,2,2006,False,True,False,False,False,True,64922
chongming,83.78,3,2006,True,True,False,False,True,False,58248
chongming,74.08,3,1999,True,False,False,False,False,True,60746
chongming,92.01,2,1995,False,False,False,False,True,False,63037
chongming,53.95,2,2004,False,False,False,False,False,False,63949
chongming,98.53,2,2002,False,True,True,False,False,False,60896
